id,label
2957,0.000039
8319,0.994098
10672,0.000449
6068,0.000024
1340,0.990466
6059,0.000010
2131,0.000016
8992,0.999639
10279,0.999096
6244,0.986015
8260,0.998725
11497,0.998283
7560,0.995730
10064,0.962464
8864,0.993024
5665,0.999953
5010,0.000018
1726,0.998753
7393,0.994490
3817,0.965995
3469,0.999912
2336,0.999714
11907,0.986721
11006,0.999917
2967,0.000016
7347,0.983895
6713,0.000010
7550,0.965191
5312,0.000003
1040,0.999996
6606,0.995759
2264,0.003407
8206,0.030403
11593,0.999703
4939,0.999989
207,0.994168
1432,0.990801
10015,0.999530
98,0.757516
4316,0.997082
2762,0.000004
946,0.999976
932,0.000089
8435,0.000029
707,0.999101
7703,0.000009
11711,0.429844
4921,0.000150
7463,0.685073
9355,0.000989
1576,0.997270
11920,0.999612
3071,0.000043
6002,0.000153
10636,0.999745
11916,0.000178
4441,0.000205
8559,0.999853
9801,0.000066
6224,0.951007
8355,0.999043
6619,0.999962
6225,0.996981
6783,0.000009
1702,0.994651
10181,0.980666
9119,0.999981
12310,0.000257
381,0.988342
11142,0.010188
8738,0.190225
7004,0.000960
1454,0.000122
7613,0.999904
2191,0.000012
8538,0.001591
10027,0.999416
12055,0.956503
11173,0.991600
7672,0.000142
12327,0.000461
8867,0.000010
7950,0.000120
5293,0.998615
2841,0.000052
12329,0.807467
11908,0.000118
2567,0.000007
7353,0.997676
4640,0.999940
1212,0.000002
5439,0.000161
10366,0.999139
845,0.975663
4447,0.999961
5495,0.966405
620,0.381413
8305,0.999964
7452,0.000167
12372,0.000409
6515,0.000070
9018,0.999876
4507,0.000049
3506,0.678156
8235,0.000094
8368,0.000215
11152,0.999518
1289,0.999897
1108,0.998254
10161,0.000501
12295,0.000033
933,0.000003
3531,0.000138
2958,0.969341
8832,0.000124
11802,0.871391
1128,0.000003
6268,0.000044
9954,0.999702
9595,0.000003
3046,0.000072
11614,0.000016
7103,0.000139
922,0.999667
2946,0.989320
10214,0.999946
11913,0.000278
483,0.864260
2695,0.999933
2677,0.078895
10606,0.997502
6371,0.000524
5795,0.977474
12293,0.998020
2895,0.999533
11636,0.001659
2312,0.000022
9861,0.999755
12232,0.999940
3571,0.985174
6679,0.999969
6687,0.000110
11476,0.030793
10121,0.000026
8672,0.942776
9146,0.000004
10219,0.001851
747,0.999557
6381,0.000298
6049,0.992303
6516,0.998810
8891,0.969983
11750,0.000008
6588,0.994946
8523,0.000008
2532,0.999993
9913,0.000401
3759,0.000060
1100,0.998676
2858,0.006695
4681,0.000005
1170,0.992891
615,0.000182
5944,0.999859
6951,0.000143
3126,0.005048
1999,0.000055
2883,0.000035
9393,0.990938
3063,0.000023
3875,0.998730
12499,0.999907
12004,0.000005
1732,0.998892
4015,0.000096
11019,0.984780
4384,0.000002
11289,0.000069
11844,0.989054
11513,0.987211
8183,0.999064
3642,0.967992
3163,0.000001
12239,0.000074
9693,0.000029
6259,0.000141
6005,0.001403
7568,0.000013
914,0.000030
11201,0.999805
633,0.999725
1373,0.999623
6734,0.999924
7070,0.000015
3368,0.000566
4401,0.999556
5842,0.021192
6549,0.995782
2820,0.999835
10582,0.000432
1513,0.000037
6344,0.000082
671,0.000069
1164,0.000011
11014,0.314005
8720,0.143155
202,0.000057
3257,0.000531
3778,0.999903
11832,0.994110
10395,0.997309
6519,0.000073
5337,0.999909
4038,0.000217
4442,0.011046
35,0.000001
5280,0.000509
4750,0.998180
12076,0.997033
3695,0.000099
3007,0.998508
8590,0.999989
7521,0.920518
11216,0.000138
6231,0.998060
1006,0.999933
8248,0.996234
6109,0.087903
11564,0.000001
6887,0.957701
2520,0.996813
6567,0.999972
3375,0.970459
8020,0.001047
6911,0.999983
8537,0.000487
8731,0.519469
6715,0.980265
11354,0.000019
2220,0.985794
10866,0.998730
5473,0.893229
3222,0.601022
5003,0.995209
4249,0.000162
10081,0.001132
3631,0.924816
1274,0.000566
2655,0.000296
5572,0.993987
7290,0.405329
5851,0.000021
10255,0.999532
2212,0.999819
8693,0.998373
3865,0.000461
6398,0.999931
1635,0.987795
9803,0.000010
1201,0.999621
2913,0.990898
8107,0.000182
6924,0.001071
9761,0.002025
4848,0.000133
3183,0.000006
6165,0.000182
11190,0.000032
9037,0.000021
11759,0.996251
12053,0.010141
11943,0.000004
12230,0.976678
7109,0.000062
5283,0.369297
11850,0.999342
4468,0.998482
7048,0.000003
9530,0.999156
7362,0.000051
12303,0.976816
7780,0.000061
5698,0.999802
5550,0.949334
6809,0.244896
7283,0.999129
12345,0.000045
11804,0.993911
8541,0.999756
8327,0.975642
6320,0.000563
7948,0.000003
3532,0.958106
3202,0.000754
967,0.000002
6003,0.000001
8357,0.936915
4260,0.999904
4181,0.000029
4647,0.999731
7724,0.000012
9140,0.971111
3764,0.000134
2049,0.000004
10774,0.000018
3776,0.001239
12309,0.000051
11837,0.000110
6155,0.995678
1804,0.000005
2253,0.999424
5036,0.998701
7883,0.000296
10838,0.998570
6095,0.005647
8363,0.000024
5267,0.000001
5463,0.999998
11028,0.000168
11349,0.590037
43,0.999745
4660,0.000418
5610,0.999911
10595,0.999625
4885,0.001096
11902,0.988069
140,0.000167
12443,0.999205
11499,0.000016
9587,0.000094
1854,0.000285
2429,0.000029
11830,0.000002
8668,0.999689
9924,0.000235
10310,0.161568
8619,0.000067
8930,0.000063
9236,0.000127
1140,0.000007
11228,0.002161
8017,0.000308
246,0.000470
3450,0.000026
1508,0.997909
6595,0.000051
6756,0.000053
1475,0.000000
11702,0.000048
2097,0.001903
4639,0.000028
5048,0.992471
3874,0.999970
8106,0.000114
12068,0.000111
3485,0.999840
3305,0.000285
8890,0.000166
400,0.631818
5719,0.000018
9323,0.999960
2845,0.999920
7356,0.000017
8334,0.000293
8178,0.000067
2568,0.994713
1665,0.000035
1174,0.999646
11415,0.000053
1717,0.988386
180,0.000190
3789,0.999443
5330,0.000008
9612,0.807769
9551,0.961660
8037,0.992898
4057,0.994924
6415,0.778451
9567,0.999992
7275,0.108774
7603,0.999691
11615,0.000016
304,0.000002
12461,0.997938
9509,0.963793
5026,0.000065
12179,0.999439
1843,0.000656
2241,0.999475
4243,0.998131
2849,0.000285
7272,0.001281
10647,0.000713
5393,0.995267
7455,0.999874
7554,0.999956
12049,0.000049
11814,0.997386
7589,0.999757
7791,0.000575
60,0.000012
10454,0.000003
7420,0.999714
9941,0.999878
11522,0.966195
8189,0.000071
7118,0.000404
6288,0.999814
1728,0.976749
5663,0.000093
4245,0.998851
8276,0.999919
4335,0.991970
701,0.000311
2483,0.999886
4526,0.997847
6441,0.000036
5051,0.000707
6613,0.000004
10721,0.000017
2588,0.009707
2396,0.000004
4773,0.999711
10175,0.000017
6776,0.000028
711,0.000001
868,0.001277
5264,0.999354
9825,0.000009
11042,0.000010
2243,0.000496
9744,0.000106
7075,0.008446
2070,0.705662
8828,0.998425
6426,0.995871
8434,0.988172
9810,0.000033
6013,0.000004
12143,0.531795
560,0.998124
350,0.999321
5989,0.999736
9285,0.999920
559,0.998148
4693,0.997853
6571,0.000036
6830,0.000032
9087,0.000290
9614,0.006571
12110,0.000001
2749,0.000010
11737,0.003825
12362,0.998676
10836,0.127249
9771,0.998603
5857,0.000048
4635,0.999552
2144,0.000236
7406,0.981173
510,0.999317
5915,0.999645
11368,0.003506
8246,0.927786
4580,0.029330
2671,0.992265
3574,0.996585
1668,0.000535
6094,0.999851
12234,0.957016
641,0.963724
7288,0.000147
8217,0.314073
11918,0.997715
690,0.692840
11207,0.000005
3743,0.000004
10021,0.000206
9990,0.858943
5600,0.996956
489,0.939663
10753,0.856996
7374,0.999139
7173,0.000019
2654,0.262288
6995,0.000069
9767,0.000115
9799,0.999781
9030,0.992513
6198,0.000005
4649,0.979438
5747,0.998221
1380,0.001537
8816,0.999498
10432,0.929234
2392,0.000176
12237,0.941598
6937,0.000520
406,0.997877
1601,0.000004
10823,0.000988
1966,0.994140
417,0.998818
4304,0.996137
4724,0.999061
6022,0.824059
5104,0.000087
2294,0.967185
1947,0.999486
6405,0.000004
10617,0.000134
10849,0.000126
7586,0.000250
10722,0.000003
353,0.997262
8991,0.995045
11767,0.995967
5454,0.992487
10149,0.000002
8577,0.000030
1294,0.999753
11315,0.000443
1693,0.999985
6904,0.001046
3717,0.999782
1706,0.998378
9912,0.995556
1146,0.996946
8505,0.995959
8169,0.999516
114,0.000102
7872,0.000233
9026,0.999660
8913,0.997255
3905,0.999429
8519,0.532221
9481,0.999640
12200,0.999441
7204,0.000017
3219,0.001317
4924,0.139519
9706,0.160159
6663,0.994434
11018,0.000075
9440,0.000003
7086,0.000002
4662,0.000637
10020,0.000028
6973,0.000304
10871,0.000060
3059,0.995526
8882,0.991665
2506,0.999725
11900,0.000007
9178,0.000168
1705,0.998464
6258,0.000365
2616,0.994349
4130,0.999648
3802,0.603246
2822,0.997036
7528,0.998621
6703,0.996252
11381,0.000001
8956,0.000250
10738,0.444176
9576,0.999283
7131,0.999664
378,0.000001
7744,0.000214
9677,0.999377
3164,0.000006
9479,0.999664
9398,0.877517
12422,0.999507
10111,0.000275
11066,0.999708
3738,0.000032
7578,0.168359
4259,0.999955
12262,0.994240
6900,0.000050
11424,0.000004
2630,0.000006
816,0.995857
8079,0.004665
10628,0.000002
5164,0.497014
3671,0.010706
3686,0.000315
3249,0.000070
1155,0.999728
5243,0.999786
9489,0.990286
862,0.968216
5207,0.000179
1379,0.000145
4836,0.999517
10891,0.004198
2331,0.000044
3209,0.999976
2366,0.999944
12261,0.000003
5291,0.996399
2699,0.000058
507,0.999404
6462,0.993240
2925,0.999901
2602,0.999922
9641,0.994404
12356,0.000348
5595,0.000479
9264,0.000002
4285,0.000383
7125,0.000032
751,0.001979
7888,0.000068
283,0.000190
5662,0.997030
6137,0.949768
12275,0.997352
3132,0.000094
11001,0.993079
5151,0.001020
2802,0.999851
2122,0.999982
1930,0.985424
369,0.993357
11728,0.000008
2375,0.000002
8665,0.000063
1195,0.998443
10521,0.000298
3316,0.000044
1980,0.999551
9227,0.989846
4486,0.001069
7972,0.000037
3682,0.999950
1585,0.000473
1932,0.983625
7857,0.000436
12077,0.000039
11414,0.000077
1810,0.863802
784,0.998933
11281,0.999402
9743,0.812579
84,0.000166
3496,0.000006
2927,0.993597
11160,0.000000
6614,0.000740
3505,0.999987
7782,0.792027
5876,0.000047
8819,0.999972
10327,0.467732
2646,0.001080
8981,0.000124
12319,0.000060
7785,0.999992
12183,0.260983
6401,0.000060
6303,0.000165
8005,0.999659
3639,0.001226
6629,0.986505
12257,0.000011
2984,0.994371
2444,0.998214
9923,0.000006
8649,0.000002
8713,0.999978
12328,0.997450
6644,0.000093
3573,0.000016
860,0.000076
11765,0.995881
7871,0.000513
2998,0.999938
6811,0.998902
1327,0.993918
11378,0.998815
9854,0.003121
11121,0.024351
10492,0.997481
5785,0.000272
7557,0.000015
8907,0.998076
7363,0.000079
3143,0.999880
8696,0.998223
8571,0.955683
8413,0.000026
2596,0.002750
6994,0.998646
125,0.000144
6741,0.999723
2552,0.999938
8634,0.999408
9213,0.020903
4266,0.000230
6040,0.981032
1561,0.000045
1835,0.000107
5631,0.997142
6501,0.000228
3757,0.879983
1984,0.999122
8240,0.813824
7286,0.000026
5052,0.994877
9552,0.999452
3302,0.999059
6555,0.000005
6394,0.999044
2668,0.000692
10649,0.000285
11123,0.978854
1801,0.999672
5017,0.989232
1005,0.000135
5031,0.664215
3919,0.999598
6825,0.999510
8511,0.000249
7375,0.999904
4068,0.001423
7161,0.987275
4012,0.000094
3661,0.966750
9790,0.000020
1119,0.000002
4867,0.999998
1753,0.992438
12231,0.000016
9504,0.999673
2811,0.000568
2139,0.000476
4628,0.999957
4021,0.999286
4027,0.999490
6530,0.982184
7340,0.007380
3312,0.954310
3053,0.012733
4119,0.000008
11108,0.000037
6133,0.000294
1977,0.780889
6249,0.999576
10285,0.995795
3523,0.998923
5041,0.068368
10548,0.999691
1025,0.000048
2323,0.000139
10953,0.000015
1277,0.000087
935,0.970407
11045,0.000428
7976,0.000022
10593,0.995910
3115,0.998312
10512,0.002698
6406,0.999937
7294,0.999556
7648,0.999904
2234,0.411456
785,0.000622
6782,0.000100
7090,0.001296
3119,0.997808
6487,0.000017
5385,0.999905
9117,0.999091
3507,0.999877
144,0.000170
7008,0.978001
7999,0.041684
6000,0.998251
10170,0.000176
2060,0.999617
8936,0.999908
11983,0.121847
4268,0.997345
9251,0.000067
10023,0.999687
7387,0.000117
968,0.996305
10716,0.000002
1703,0.983464
9680,0.998456
5680,0.999884
10142,0.973097
5934,0.000001
2963,0.001693
8769,0.000130
779,0.999872
12337,0.966558
3707,0.999529
1429,0.999186
6981,0.000039
6234,0.001945
953,0.999915
5882,0.832199
1032,0.683019
2124,0.672272
1545,0.027066
4799,0.999275
5471,0.009792
494,0.000040
1239,0.000005
5666,0.000041
156,0.000034
4823,0.999912
12074,0.998844
5762,0.000017
11874,0.999809
1636,0.000011
8055,0.073472
1211,0.999741
12154,0.000043
1587,0.002736
6221,0.999155
9366,0.998817
10969,0.000007
5546,0.007476
2454,0.000025
5277,0.998033
4290,0.999952
127,0.995939
9408,0.000086
8127,0.999065
11829,0.999632
5033,0.999946
3850,0.000017
9988,0.997563
2873,0.000038
10667,0.999655
6961,0.000108
3373,0.002085
9580,0.000001
5961,0.000263
3628,0.000078
6019,0.999157
9138,0.998879
3361,0.999422
8385,0.093549
9182,0.000802
6894,0.000009
6353,0.000031
11137,0.000054
6526,0.999783
7892,0.999950
1437,0.999969
12307,0.858677
8581,0.977744
10118,0.000364
7441,0.000275
1500,0.000000
7466,0.000122
11771,0.000027
7593,0.000011
7104,0.999995
9063,0.996471
9892,0.000039
10284,0.999729
11129,0.000002
1859,0.999830
1644,0.999952
6860,0.000029
4253,0.000003
299,0.998450
11781,0.999995
8746,0.999315
11872,0.000011
10326,0.999968
2934,0.000215
6574,0.985358
12477,0.999694
6334,0.004228
121,0.013799
1939,0.998856
5721,0.000116
10394,0.000043
3108,0.000043
12201,0.002721
12162,0.008319
5896,0.000008
2976,0.002694
2427,0.000073
12383,0.990456
5691,0.999798
9499,0.000080
7626,0.000144
8480,0.000034
2406,0.982238
12433,0.910494
1940,0.995920
6186,0.994184
7229,0.000078
1666,0.000065
12398,0.001517
2481,0.999931
7012,0.000002
11199,0.000049
750,0.996479
3186,0.000015
1880,0.000004
3169,0.000168
6447,0.999492
8821,0.998195
9488,0.999631
9433,0.999916
5047,0.000402
7293,0.999738
3836,0.991719
9002,0.000003
8479,0.992957
6909,0.308430
399,0.998275
4814,0.999956
9179,0.998718
9764,0.931376
6789,0.000002
11442,0.999830
389,0.999946
7625,0.999982
8345,0.000009
6966,0.000058
7995,0.000152
7518,0.991303
3803,0.999975
265,0.998172
8934,0.000008
2201,0.826378
449,0.000196
9242,0.954399
1196,0.000050
2513,0.000349
10167,0.998759
11470,0.999967
8636,0.999529
1450,0.001123
553,0.001625
11813,0.000040
4809,0.000000
11743,0.000208
2305,0.997885
4043,0.998820
6517,0.100010
9702,0.999320
7333,0.000011
12290,0.998896
3570,0.999908
7357,0.000352
4117,0.000000
542,0.997465
10342,0.999844
5828,0.990071
5307,0.998979
1688,0.971775
7443,0.999902
10275,0.984873
2923,0.999425
624,0.000041
11170,0.999944
3568,0.999898
11812,0.787538
1535,0.000004
10464,0.999511
324,0.000037
9154,0.000016
10220,0.999814
7060,0.000002
8151,0.000020
9716,0.000716
11293,0.999830
8150,0.000630
8008,0.999967
7953,0.000001
10990,0.999506
841,0.000291
1011,0.000019
5295,0.005163
10245,0.996006
3378,0.998178
4524,0.000073
9074,0.000131
7795,0.000032
2179,0.999613
4606,0.997710
10486,0.000053
3481,0.067104
4149,0.000001
12094,0.993496
4692,0.000078
6547,0.000003
6523,0.983540
479,0.993993
10783,0.000029
447,0.000015
10610,0.999918
11587,0.000013
2129,0.995194
11919,0.000091
8830,0.647614
6120,0.993724
8938,0.999840
1329,0.932024
50,0.000072
11797,0.000161
7371,0.776663
6375,0.991529
163,0.000004
10078,0.999389
4099,0.999422
3974,0.995690
682,0.000006
8318,0.000005
9554,0.991778
1148,0.000026
9333,0.997520
1431,0.945150
9314,0.000058
1033,0.757487
7843,0.999269
117,0.000004
1457,0.999631
3871,0.000834
8227,0.999781
3370,0.000275
1696,0.999976
9937,0.999944
7723,0.999913
210,0.000082
2792,0.998290
12073,0.877082
11314,0.994361
4910,0.000013
11009,0.020558
7409,0.000050
3457,0.000017
10918,0.000117
11671,0.999976
1570,0.000122
12236,0.000000
2477,0.000000
6990,0.000010
10862,0.000045
11330,0.000041
556,0.000043
6145,0.000003
11947,0.000054
10635,0.000015
3406,0.001377
9636,0.000577
10437,0.000086
5708,0.927656
9967,0.999972
6110,0.000028
1050,0.000037
7583,0.000185
6788,0.000005
8804,0.969585
3632,0.997931
5987,0.000360
8818,0.999548
4262,0.089078
900,0.999055
1619,0.980799
2825,0.000013
3755,0.352881
9704,0.000013
8324,0.999802
7889,0.000131
3064,0.952312
11073,0.000043
1400,0.997132
2421,0.000150
8096,0.889204
7231,0.999768
7851,0.000108
1794,0.999361
10809,0.000004
8329,0.000052
5729,0.000044
5274,0.999223
6472,0.000329
4971,0.999291
5921,0.001564
1501,0.993787
8694,0.998448
6939,0.000027
2650,0.000082
5353,0.000037
4112,0.000153
942,0.000090
9914,0.554096
762,0.000015
1922,0.920916
4346,0.000036
4554,0.999617
12012,0.992536
11268,0.028513
5407,0.999621
5754,0.000029
4289,0.998240
9600,0.000443
8156,0.000008
8995,0.352268
3395,0.999863
7692,0.000087
6834,0.999976
2044,0.000204
3534,0.006413
10353,0.000062
1807,0.991612
2755,0.999503
7382,0.000697
11196,0.000000
445,0.000032
4865,0.999890
11707,0.998875
7649,0.000217
11205,0.985253
5135,0.999168
5580,0.999825
9307,0.001308
5202,0.000028
2718,0.994136
10855,0.997921
9626,0.019868
331,0.006454
1063,0.000007
618,0.001498
2012,0.000024
11950,0.000028
2051,0.000101
3566,0.000034
3804,0.000012
1745,0.000027
12322,0.954450
2463,0.000011
11495,0.000009
6843,0.999987
5388,0.999982
2868,0.999905
11969,0.998032
11187,0.000016
9052,0.000004
5874,0.998401
6280,0.929996
10140,0.999631
7683,0.964351
5025,0.000093
3993,0.000015
5030,0.063967
1955,0.000063
2320,0.658071
8650,0.000015
1488,0.000149
1538,0.996135
8438,0.999863
2606,0.934879
5226,0.998760
6786,0.999997
9261,0.998464
7680,0.997746
9983,0.010993
1834,0.000001
3899,0.997696
9385,0.000010
8533,0.002271
10752,0.779987
10689,0.999595
5380,0.999970
1179,0.999186
8071,0.000017
2473,0.000048
232,0.032493
2107,0.999776
11102,0.000089
12366,0.999895
9411,0.000546
1459,0.000011
484,0.000028
853,0.998710
5258,0.996876
9345,0.947674
3543,0.000234
11590,0.000043
11392,0.000449
1169,0.629593
1832,0.989482
5013,0.000831
7225,0.001086
5375,0.999518
9765,0.999549
10434,0.997041
11712,0.000129
7091,0.000045
6969,0.000020
322,0.999240
12221,0.000012
8886,0.000013
5449,0.999922
10933,0.000546
5557,0.001760
7734,0.994299
6655,0.000039
3035,0.000002
3200,0.999192
5506,0.006692
4937,0.999682
1483,0.996902
6337,0.000125
10977,0.001028
6797,0.999878
267,0.000006
11806,0.999870
3307,0.000481
5773,0.000495
12001,0.964989
10511,0.000001
10139,0.994776
2147,0.000782
3843,0.000003
7465,0.999896
3880,0.000173
5409,0.999720
241,0.998106
7056,0.000023
6920,0.999493
4744,0.965452
676,0.996679
5050,0.000518
8281,0.987805
3431,0.000171
7533,0.000033
4530,0.000200
11301,0.000005
3861,0.000082
3423,0.000043
11599,0.000151
6805,0.000578
3081,0.000147
2327,0.998812
1413,0.941378
7215,0.000107
2178,0.966915
837,0.999956
6824,0.999199
660,0.000001
4877,0.000013
6781,0.000008
4956,0.000354
9027,0.956290
420,0.999163
7435,0.999659
896,0.010155
10544,0.000322
11075,0.000007
10076,0.000020
12174,0.994776
4932,0.000010
2360,0.000011
6551,0.999436
12268,0.999946
5692,0.999106
376,0.000007
7863,0.000009
2120,0.999010
5622,0.000002
2669,0.000097
11322,0.998781
4645,0.000161
8711,0.000027
4328,0.998536
10499,0.999933
11323,0.000144
3690,0.858076
1008,0.000001
7361,0.999716
6298,0.000025
6034,0.000055
1885,0.051129
2058,0.001831
2906,0.000120
11125,0.748648
12084,0.000112
5916,0.999262
6940,0.000012
294,0.003605
101,0.000004
11824,0.000182
6402,0.999518
4434,0.996051
5210,0.000122
1203,0.999958
10985,0.999166
955,0.998434
4350,0.990081
11546,0.000007
7123,0.993228
10535,0.000629
4140,0.000761
12317,0.000022
2456,0.711291
9278,0.000490
1881,0.999978
12285,0.000089
3455,0.999823
7460,0.000121
2768,0.758604
11189,0.994985
9819,0.000001
10389,0.000123
253,0.999181
9491,0.000143
12428,0.000015
1461,0.000102
8959,0.990623
3428,0.000019
4855,0.000056
4212,0.000357
152,0.002042
3742,0.999111
11660,0.773384
11366,0.999943
9588,0.000009
5461,0.000009
10218,0.000003
8849,0.000539
7084,0.000012
1321,0.000022
5923,0.916569
537,0.000022
9161,0.984297
11549,0.000005
2887,0.000022
11678,0.002728
6976,0.006052
9424,0.999821
7372,0.999997
416,0.000042
3385,0.999627
2188,0.000056
12391,0.845082
4392,0.000006
10362,0.000054
3158,0.000002
1618,0.000021
5419,0.293795
11706,0.999964
3725,0.000014
6139,0.775988
8671,0.993843
9798,0.999681
7310,0.000001
8598,0.000005
1809,0.999858
4008,0.000143
1961,0.000021
5625,0.997824
1178,0.000163
11879,0.951144
7940,0.000195
6646,0.940207
7868,0.000953
4958,0.002265
5405,0.007219
10446,0.989711
6839,0.960608
7958,0.000153
6427,0.000015
10607,0.000531
6988,0.000061
497,0.000009
6851,0.000037
6582,0.118525
2246,0.999553
989,0.970172
1416,0.000028
3765,0.999868
7287,0.000040
383,0.999791
2114,0.991099
12435,0.999901
6572,0.998394
8547,0.999862
895,0.044994
12481,0.000624
2153,0.001709
5249,0.000083
7767,0.000167
8843,0.999734
11448,0.994337
8627,0.002853
1247,0.000012
8893,0.000004
11026,0.000205
2397,0.000011
11053,0.859223
9507,0.000501
11219,0.000013
9001,0.998539
3824,0.024004
3931,0.040697
2501,0.000015
11358,0.999449
5566,0.000016
7793,0.000016
6712,0.999741
2189,0.999949
10840,0.000057
1445,0.999736
5780,0.560100
10889,0.000080
973,0.000002
4948,0.000017
529,0.000372
3582,0.999353
3042,0.001175
610,0.998485
1592,0.001938
11058,0.000826
9603,0.000028
12175,0.994905
8851,0.000008
7587,0.777170
1139,0.010802
1927,0.000050
4573,0.998863
5361,0.999949
11995,0.000318
7882,0.000055
8018,0.987955
9157,0.001465
1662,0.988244
8388,0.997518
9276,0.000039
346,0.999644
974,0.999381
1926,0.000002
2180,0.990020
8642,0.982320
8195,0.000155
5673,0.000008
11422,0.999987
8861,0.946237
4278,0.000092
2854,0.000348
10769,0.999780
2208,0.000092
4373,0.000005
6023,0.000023
5294,0.000003
1039,0.000034
7842,0.623094
7180,0.999992
4402,0.000011
4092,0.998298
1184,0.999011
1828,0.283070
12181,0.000024
7035,0.994976
5697,0.999995
4379,0.000027
9042,0.000061
11447,0.000044
1691,0.659919
8557,0.988500
10947,0.000188
11963,0.953659
9434,0.000049
11582,0.000009
1779,0.000331
7924,0.000030
2271,0.999360
11581,0.000233
4517,0.000004
11222,0.997051
8375,0.961055
8802,0.999904
8212,0.997123
10720,0.999835
3235,0.998503
9137,0.000145
5956,0.001354
12297,0.000073
10763,0.000043
11687,0.000009
7697,0.000058
10805,0.002680
343,0.004927
9939,0.491519
6742,0.999575
917,0.000090
7303,0.000031
1701,0.996631
8013,0.006618
6134,0.999849
8612,0.997992
2177,0.997833
12412,0.977488
3833,0.995917
8707,0.998713
4127,0.000056
11604,0.999931
7904,0.000030
5257,0.000113
4780,0.999745
1626,0.000050
9171,0.999883
5767,0.000059
6124,0.000210
5248,0.000003
11634,0.000083
11594,0.000004
204,0.999989
3698,0.000001
2076,0.000025
10997,0.000002
2896,0.000019
7461,0.995471
7107,0.998916
115,0.000180
7721,0.000011
8047,0.000071
486,0.999813
9089,0.000006
11488,0.999990
612,0.995025
2024,0.000060
3393,0.000003
2061,0.998020
10577,0.000005
524,0.000715
3907,0.999206
4154,0.000006
2123,0.999759
3693,0.994245
4537,0.999812
3934,0.045572
8562,0.997449
9230,0.991806
3009,0.999963
2962,0.000083
8420,0.000031
6478,0.998281
6845,0.004907
1723,0.000336
5475,0.980089
2819,0.000006
8912,0.000009
9876,0.000002
5973,0.999804
1007,0.999310
2274,0.000009
374,0.000079
6219,0.999951
7282,0.000330
1766,0.999992
12321,0.999969
12289,0.516559
6724,0.000015
8889,0.997213
11370,0.998903
7615,0.989277
11004,0.000070
4699,0.956106
4018,0.000012
3949,0.996036
159,0.999433
3180,0.000093
9467,0.008190
2242,0.000034
2200,0.000012
8856,0.000098
9730,0.000389
5326,0.374346
12492,0.999865
8554,0.000020
5097,0.000001
1768,0.726829
5244,0.996565
5653,0.997594
4665,0.999431
4764,0.000848
5895,0.000983
7714,0.000003
2422,0.999560
8781,0.000073
4661,0.000247
4472,0.999771
8758,0.999543
8453,0.000001
1486,0.997653
9618,0.997877
7820,0.999087
8892,0.990998
6763,0.997238
3125,0.951241
679,0.932743
6033,0.000470
6536,0.999999
10905,0.999525
1514,0.000036
9925,0.981668
2013,0.000123
1217,0.997896
3621,0.999355
8339,0.990205
2515,0.411010
7284,0.000014
5875,0.000184
10408,0.000024
7622,0.999123
4389,0.000030
3616,0.005507
462,0.000032
2084,0.999154
6199,0.999491
9390,0.000003
12193,0.000006
9272,0.975016
7596,0.994827
6892,0.471479
4374,0.000034
8762,0.996949
2187,0.000004
5087,0.000002
6345,0.000013
5263,0.000012
772,0.000022
9633,0.000075
9738,0.984428
10662,0.973676
5270,0.000001
2043,0.000169
10614,0.000074
10198,0.000003
9533,0.999414
6812,0.000135
10163,0.999807
10194,0.000068
1942,0.000002
10500,0.999900
10868,0.000111
7770,0.000135
10634,0.000003
3744,0.998864
12418,0.000023
5429,0.000009
1567,0.000000
7392,0.998980
8057,0.995058
2767,0.990811
8138,0.001843
6507,0.991897
10625,0.924809
11369,0.000140
11150,0.000071
3528,0.918981
3996,0.988420
5952,0.994401
1517,0.000124
5362,0.007977
8321,0.999833
4854,0.999974
7122,0.000004
5722,0.000498
9917,0.986220
4731,0.999983
12060,0.988773
3127,0.000000
11100,0.999833
2388,0.891279
193,0.000078
8410,0.000011
2476,0.999933
11355,0.000001
2599,0.999057
12467,0.000639
2293,0.000116
7185,0.000574
3605,0.000331
4252,0.987535
6325,0.009923
4779,0.000005
11748,0.000078
3612,0.000005
3648,0.999737
171,0.001897
467,0.999833
11703,0.000060
5556,0.000087
3799,0.999981
10779,0.004101
12373,0.000004
4041,0.179206
2037,0.000154
595,0.886101
1603,0.000005
7916,0.999933
4292,0.000092
11338,0.000263
6463,0.000147
6284,0.999681
8030,0.000014
11083,0.998176
2143,0.999219
1661,0.000231
9648,0.000009
4510,0.000008
2034,0.000596
3102,0.255446
2160,0.988931
12225,0.988849
9518,0.002571
6808,0.004981
6469,0.966080
8629,0.999151
5740,0.999598
504,0.000007
5957,0.999929
1269,0.969297
9354,0.974971
2981,0.937369
9708,0.999815
11816,0.985925
12320,0.999970
10172,0.976583
10786,0.000013
9219,0.000007
9229,0.000000
7335,0.000026
9815,0.996463
7952,0.001565
8506,0.000014
3780,0.999832
11659,0.000015
5794,0.992956
6766,0.866609
7878,0.000048
621,0.000024
3122,0.000057
4419,0.000051
7666,0.992213
770,0.935406
7330,0.000011
11146,0.999993
6377,0.999930
11831,0.999966
1549,0.999331
8152,0.000007
929,0.020543
4969,0.999341
12092,0.999906
8945,0.000008
6114,0.000026
6953,0.999061
11082,0.000010
